addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Kolho,K-Market,Kolho,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",62.13804819376781,24.50013552352237,K‑Market Saarimäki,"{'opening_hours': {'Mon': '09:00-16:00', 'Tue': '09:00-16:00', 'Wed': '09:00-16:00', 'Thu': '09:00-16:00', 'Fri': '09:00-16:00', 'Sat': '12:00-16:00', 'Sun': '12:00-16:00'}}",,,K994,,https://www.k-ruoka.fi/kauppa/k-market-saarimaki
Tuusula,K-Market,Tuusula,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.38828816008112,25.022939481541634,K‑Market Sahankulma,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '10:00-18:00', 'Sun': '10:00-18:00'}}",,,L613,,https://www.k-ruoka.fi/kauppa/k-market-sahankulma
Sahalahti,K-Market,Sahalahti,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",61.47528007668179,24.330141104708495,K‑Market Sahrami,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-21:00', 'Sun': '09:00-21:00'}}",,,K514,,https://www.k-ruoka.fi/kauppa/k-market-sahrami
Kerimäki,K-Market,Kerimäki,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",61.91267880582301,29.282775633960057,K‑Market Sairanen,"{'opening_hours': {'Mon': '09:00-20:00', 'Tue': '09:00-20:00', 'Wed': '09:00-20:00', 'Thu': '09:00-20:00', 'Fri': '09:00-20:00', 'Sat': '10:00-20:00', 'Sun': '10:00-20:00'}}",,,K338,,https://www.k-ruoka.fi/kauppa/k-market-sairanen
Lahti,K-Market,Lahti,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.96898262343516,25.681174268158234,K‑Market Saksala,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-21:00', 'Sun': '09:00-21:00'}}",,,L467,,https://www.k-ruoka.fi/kauppa/k-market-saksala
Saloinen,K-Market,Saloinen,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",64.64920475539877,24.456779266296017,K‑Market Saloinen,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '09:00-22:00', 'Sun': '09:00-22:00'}}",,,L469,,https://www.k-ruoka.fi/kauppa/k-market-saloinen
Kajaani,K-Market,Kajaani,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",64.2223739524528,27.729129202487748,K‑Market Sammonkaari,"{'opening_hours': {'Mon': '09:00-23:00', 'Tue': '09:00-23:00', 'Wed': '09:00-23:00', 'Thu': '09:00-23:00', 'Fri': '09:00-23:00', 'Sat': '09:00-23:00', 'Sun': '09:00-23:00'}}",,,K229,,https://www.k-ruoka.fi/kauppa/k-market-sammonkaari
Hämeenlinna,K-Market,Hämeenlinna,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.97560358709106,24.377863238801588,K‑Market Sampo,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '09:00-22:00', 'Sun': '09:00-22:00'}}",,,K192,,https://www.k-ruoka.fi/kauppa/k-market-sampo
Tampere,K-Market,Tampere,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",61.501474599390306,23.769056791788866,K‑Market Satakunnankatu,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '10:00-22:00', 'Sun': '10:00-22:00'}}",,,L474,,https://www.k-ruoka.fi/kauppa/k-market-satakunnankatu
Kuopio,K-Market,Kuopio,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",62.89111943356684,27.693326725614504,K‑Market Satama,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '09:00-22:00', 'Sun': '09:00-22:00'}}",,,K108,,https://www.k-ruoka.fi/kauppa/k-market-satama
