addr_full,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
Boulevard de las cascadas 1301,Santa Clara Ocoyucan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.9701920,-98.2852311,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,839,72850,Selecto Barrio Casatta,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle 21 No. 329 A,Mérida,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.992575,-89.650161,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,043,97229,Chedraui Mérida Américas,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calz. San Esteban No. 46,Naucalpan De Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.458661,-99.233801,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,117,53550,Chedraui  San Esteban,,https://www.chedraui.com.mx/encuentra-tu-tienda
Pról. Salvador Diaz Mirón S/N,Veracruz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.160006,-96.133389,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,006,91940,Chedraui Veracruz Floresta,,https://www.chedraui.com.mx/encuentra-tu-tienda
Montaña Monarca No. 1000,Morelia,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.674084,-101.162663,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,774,58350,Super Chedraui Selecto Altozano,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Tulum No. 260,Benito Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.145592,-86.823063,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,047,77500,Chedraui Selecto Cancún  Américas,,https://www.chedraui.com.mx/encuentra-tu-tienda
Prolongación Vasco De Quiroga No. 3800,Cuajimalpa de Morelos,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.36002,-99.274353,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,098,05348,Chedraui Selecto  Santa Fe,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Insurgentes Km 5.025 Mz. 1 Lote 4,Othón Blanco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.520551,-88.321066,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,069,77084,Chedraui Chetumal Insurgentes,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Mexico 3300,Guadalajara,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.679324,-103.39931,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,262,44670,Chedraui Selecto Guadalajara Plaza,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvd. Luis Donaldo Colosio Murrieta No. 784,Aguascalientes,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.925445,-102.295141,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,196,20120,Chedraui Selecto Aguascalientes Colosio,,https://www.chedraui.com.mx/encuentra-tu-tienda
Diagonal Hermanos Paniagua No. 50,San Cristóbal De Las Casas,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",16.734934,-92.653298,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,072,29240,Chedraui San Cristóbal De Las Casas San Román,,https://www.chedraui.com.mx/encuentra-tu-tienda
Esq. Benito Juarez Y Alatorre S/N,Macuspana,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.762309,-92.588624,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,131,86706,Chedraui Macuspana Centro,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carr. Transpeninsular Izq. Libre Aeropuerto S/N,San José Del Cabo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",23.043956,-109.707651,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,178,23406,Chedraui Selecto San José Del Cabo Campestre,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Dr. Victor Sánchez Tapia No. 309,Veracruz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.2022397,-96.20382995,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,773,91809,Supercito Veracruz Rio Medio,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvd. Francisco Villa 2000,Victoria de durango,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",24.046184,-104.62258,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,192,54234,Chedraui Durango Francisco Villa,,https://www.chedraui.com.mx/encuentra-tu-tienda
Prolongación 11 Sur No. 11904,Heroica Puebla De Zaragoza,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.98729,-98.246705,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,076,72490,Chedraui Puebla Centro Sur,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Adolfo Ruiz Cortínez S/N,Boca Del Río,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.139573,-96.105677,"{'opening_hours': {'Mon': '08:00-23:00', 'Tue': '08:00-23:00', 'Wed': '08:00-23:00', 'Thu': '08:00-23:00', 'Fri': '08:00-23:00', 'Sat': '08:00-23:00', 'Sun': '08:00-23:00'}}",,020,94298,Chedraui Veracruz Américas,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Héroes De Nocupétaro No. 201,Morelia,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.709465,-101.190484,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,056,58000,Chedraui Morelia Centro,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd.  Lázaro Cárdenas No. 807,Poza Rica De Hidalgo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.535921,-97.473114,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,016,93340,Chedraui Poza Rica Crystal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvd. Kukulcán Mz. 48 Y 48 Lt. Zc1 - F1 Y 6A Sec. A,Benito Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.135969,-86.748017,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,665,77500,Super Chedraui Selecto Cancún Zona Hotelera,,https://www.chedraui.com.mx/encuentra-tu-tienda
Pino Suarez Norte No. 58,San Juan del Río,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.388375,-99.991283,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,096,76800,Chedraui San Juan Del Río Centro,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Plazas Central No. 1,Nezahualcóyotl,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.482776,-99.035668,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,260,57139,Chedraui  Neza Impulsora,,https://www.chedraui.com.mx/encuentra-tu-tienda
Pról. 18 Norte,Chilapa De Alvarez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.59813,-99.172601,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,620,41100,Super Chedraui Chilapa,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Hidalgo S/N,Tampico,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",22.261745,-97.873483,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,012,89349,Chedraui Tampico Crystal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carretera Apizaco-Huamantla No. 407,Apizaco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.412094,-98.133536,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,145,90347,Chedraui Tlaxcala Apizaco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Alfredo Del Mazo No. 705,Toluca,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.310171,-99.636054,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,242,50100,Chedraui Toluca Alfredo Del Mazo,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Demetrio Ruiz Malerva No. 65,León De Los Aldama,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.950884,-97.420229,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,028,92860,Chedraui Tuxpan Crystal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Chahue Lote 23 A Manz 02  Sector R,Crucecita,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",15.762836,-96.128757,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,615,70989,Chedraui Huatulco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Oriente 6 No. 1265,Orizaba,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.847772,-97.092301,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,032,94300,Chedraui Orizaba Centro,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Fernando de Alva No. 76,Ciudad Sahagún,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.7769517,-98.58010403,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,735,43990,Super Chedraui Sahagún Hidalgo,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvd. Sur Dr. Belisario Domínguez No. 809,Comitán De Domínguez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",16.242477,-92.137693,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,183,30029,Chedraui Comitán,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Benito Juárez No. 1291,San Juan Bautista Tuxtepec,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.091747,-96.130865,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,042,68300,Chedraui Tuxtepec Los Ángeles,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carret. Transistmica No. 932,Jáltipan De Morelos,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.960545,-94.71225,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,616,96280,Super Chedraui Jaltipan,,https://www.chedraui.com.mx/encuentra-tu-tienda
Colima S/N,La Paz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",24.142779,-110.330912,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,127,23096,Chedraui La Paz Colima,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Antonio Díaz Varela No. 72,Santa Ana Chiautempan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.316616,-98.199988,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,193,90800,Chedraui Chiautenpam Tlaxcala,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carretera Atizapán-Villa Nicolás Romero No. 4,Nicolas Romero,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.593917,-99.279943,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,111,54473,Chedraui  Nicolás Romero,,https://www.chedraui.com.mx/encuentra-tu-tienda
Pról. Federalismo Norte No. 1786,Zapopan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.735654,-103.349978,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,114,45180,Chedraui Guadalajara Federalismo,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle Panaderos No. 80,Venustiano Carranza,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.446395,-99.12152,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,746,15270,Supercito Morelos Venustiano Carranza,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvd. Niños Héroes No. 814,Atlixco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.896823,-98.43212,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,191,74295,Chedraui Atlixco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carret. A Santiago Tepelcatlalpan No. 400,Xochimilco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.257629,-99.122421,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,154,16210,Chedraui  Xochimilco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. José María Castorena No. 316,Cuajimalpa de Morelos,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.360418,-99.293033,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,147,05000,Chedraui  Cuajimalpa Frondoso,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carr. Palenque Pakal-Na No. 84,Palenque,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.51251,-91.990999,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,604,29960,Chedraui Palenque,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. José Ma. Chavez No. 1809,Aguascalientes,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.855106,-102.293637,"{'opening_hours': {'Mon': '07:00-00:00', 'Tue': '07:00-00:00', 'Wed': '07:00-00:00', 'Thu': '07:00-00:00', 'Fri': '07:00-00:00', 'Sat': '07:00-00:00', 'Sun': '07:00-00:00'}}",,250,20280,Chedraui Aguascalientes Asunción,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Oaxaca No. 105,Puerto Escondido,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",15.8625,-97.067466,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,617,71980,Chedraui Puerto Escondido,,https://www.chedraui.com.mx/encuentra-tu-tienda
Salvador Díaz Mirón No. 400,Veracruz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.190841,-96.134113,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,005,91700,Chedraui Veracruz Centro,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Acueducto No. 6050,Zapopan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.722722,-103.415515,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,249,45110,Chedraui Selecto Guadalajara Acueducto,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Santa Cruz Ojo De Agua No. 88,Ojo De Agua,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.66522,-99.01798,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,107,55770,Chedraui  Ojo De Agua,,https://www.chedraui.com.mx/encuentra-tu-tienda
Río Churubusco No. 1072,Iztapalapa,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.378811,-99.102248,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,121,09420,Chedraui  Churubusco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Xonaca  No. 3408,Puebla,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.049422,-98.17051,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,092,72270,Chedraui Puebla Xonaca,,https://www.chedraui.com.mx/encuentra-tu-tienda
