addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Centre commercial Lexy Park - Rue de la Carrière,Brico Depot,LEXY,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",49.515769,5.740495,LONGWY - LEXY,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",03 82 44 60 30,54720,1950,,https://www.bricodepot.fr/catalogue/depot/longwy-lexy/1950/
Bd du Maréchal Leclerc,Brico Depot,LIEVIN,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",50.421875,2.77058410644531,LIEVIN,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",03 21 45 65 25,62803,1708,,https://www.bricodepot.fr/catalogue/depot/lievin/1708/
Ccial K2 - Route du Colonel Muller,Brico Depot,LORIENT,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",47.76904296875,,LORIENT,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",02 97 87 14 30,56100,1739,,https://www.bricodepot.fr/catalogue/depot/lorient/1739/
36 route nationale 10,Brico Depot,LES ESSARTS-LE-ROI,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",48.718703,1.883584,LES ESSARTS LE ROI,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 10h - 18h'}",01 34 57 13 60,78690,1946,,https://www.bricodepot.fr/catalogue/depot/les-essarts-le-roi/1946/
Route Bleue - D707 ,Brico Depot,TOULON-SUR-ALLIER - MOULINS,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",46.50292858924687,3.360891044139862,MOULINS,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",04 70 34 28 00,03400,1935,,https://www.bricodepot.fr/catalogue/depot/moulins/1935/
30 avenue de l'Europe,Brico Depot,LEERS,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",50.680908203125,3.22357177734375,LEERS,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 17h'}",03 20 45 62 00,59115,1769,,https://www.bricodepot.fr/catalogue/depot/leers/1769/
Centre Cial Les Bozées - 11 rue de Londres,Brico Depot,LAVAL,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",48.054823,,LAVAL,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' Fermé'}",02 43 67 82 20,53000,1949,,https://www.bricodepot.fr/catalogue/depot/laval/1949/
56 avenue de l'Europe,Brico Depot,LEMPDES - CLERMONT FERRAND,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",45.77685546875,3.18927001953125,LEMPDES - CLERMONT FERRAND,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 17h'}",04 73 83 78 00,63370,1723,,https://www.bricodepot.fr/catalogue/depot/lempdes-clermont-ferrand/1723/
Ccial Géant - La Beraudière,Brico Depot,LA RICAMARIE,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",45.4102783203125,4.3759765625,LA RICAMARIE,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",04 77 59 35 10,42150,1719,,https://www.bricodepot.fr/catalogue/depot/la-ricamarie/1719/
Route des Sables,Brico Depot,CHOLET,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",47.0433349609375,,CHOLET,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",02 41 75 28 28,49300,1725,,https://www.bricodepot.fr/catalogue/depot/cholet/1725/
