addr_full,city,brand,country,extras,lat,lon,opening_hours,name,phone,ref,postcode,state,website
Calzada La Viga No.1150 Colonia Apatlaco CP9430 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Purisima,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Mar Mediterraneo No.68 Colonia Tacuba CP11410 Miguel Hidalgo CDMX,Miguel Hidalgo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Mar Mediterraneo,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Guadalupe No.41 Colonia Pantitlan CP8100 Iztacalco CDMX,Iztacalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Av. Guadalupe,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. 11  No.32 Colonia El Vergel CP9880 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas Estrella,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Vallejo No.294 Colonia San Francisco Xocotitla CP2960 Azcapotzalco CDMX,Azcapotzalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Plaza La Raza,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calzada Legaria No.422 Colonia Deportiva Pensil CP11471 Miguel Hidalgo CDMX,Miguel Hidalgo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Panteon Frances,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. México No.36 Colonia Paraje Zacatepec CP9560 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Paraje Zacatepec,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Sasatras No.105 Colonia Santiago Acahualtepec CP9698 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Sasatras,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Ignacio Zaragoza No.1075 Colonia Agrícola Oriental CP0 Iztacalco CDMX,Iztacalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Canal De San Juan,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Ricardo Flores Magon No.523 Colonia Santa Ma La Ribera CP6400 Cuauhtémoc CDMX,Cuauhtémoc,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Los Gallos,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Eje 3 Oriente No.543 Colonia Culhuacan CP9800 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Arneses,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Xochiquetzal No.15 Colonia Ricardo Flores Magon Ampliacion CP9828 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Xochiquetzal,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Circuito Ajusto No.667 Colonia Heroes de Padierna CP14200 Tlalpan CDMX,Tlalpan,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Heroes De Padierna,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calzada Vallejo No.1149 Local 843 Letra 2 Colonia La Patera CP7720 Gustavo A Madero CDMX,Gustavo A. Madero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Patera,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Azucar No.145 Colonia Granjas México CP8400 Iztacalco CDMX,Iztacalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Azafran,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calz. México Tacuba No.158 Colonia Anahuac II Sección CP11320 Miguel Hidalgo CDMX,Miguel Hidalgo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Colegio Militar,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Montes Carpatos No.355 Colonia Selene CP13420 Tláhuac CDMX,Tláhuac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tláhuac Santa Catarina,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Santiago No.32 Colonia San Pedro Iztacalco CP8240 Iztacalco CDMX,Iztacalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Santiago Iztacalco,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida San Bernabé No.998 Colonia La Malinche CP10010 Magdalena Contreras CDMX,Magdalena Contreras,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Malinche,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calzada Vallejo No.128 Colonia San Simon Tolnahuac CP6920 Cuauhtémoc CDMX,Cuauhtémoc,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tolnahuac,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Villa Feliche No.16 Colonia Carlos Hank Gonzalez CP9700 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas Feliche,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Jalisco No.15 Colonia Santa Maria Aztahuacan CP9500 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ojito De Agua,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Juan Bretel No.2 Colonia Miguel Hidalgo CP13200 Tláhuac CDMX,Tláhuac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Juan Bretel,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Lucio Banco No.Mz 19 Lt 2-A Colonia La Hera CP9720 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Hera,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Carretera Nueva Xochimilco-Tulyehualco No.206 Colonia  CP16420 Xochimilco CDMX,Xochimilco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Nativitas,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Tinum No.388 Colonia Pedregal de San Nicolas CP14100 Tlalpan CDMX,Tlalpan,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Pedregal De San Nicolas,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Aquiles Serdán No.282 Colonia Barrio Laguadalupita CP16070 Xochimilco CDMX,Xochimilco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Barrio La Guadalupita,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Benito Juarez No.201 Colonia Miguel Hidalgo CP14260 Tlalpan CDMX,Tlalpan,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Los Tulipanes,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Poniente 140 No.267 Colonia Residencial Vallejo CP7720 Gustavo A Madero CDMX,Gustavo A. Madero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Poniente 140,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida Leyes de Reforma No.23 Colonia Leyes de Reforma 3a Secci´n CP9310 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},11 De Agosto,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calzada de las Armas Norte No.577 Colonia Providencia CP2440 Azcapotzalco CDMX,Azcapotzalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Emiliano Zapata,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Vasco de Quiroga No.1504 Colonia La Mexicana CP1260 Alvaro Obregón CDMX,Álvaro Obregón,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Vasco De Quiroga,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
San Pablo No.79 Colonia Las Animas CP2230 Azcapotzalco CDMX,Azcapotzalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Santa Barbara,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Prolongación División del Norte No.4942 Colonia San Lorenzo La Cebada CP16001 Xochimilco CDMX,Xochimilco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Cebada Xochimilco,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calzada de las Aguilas No.1258 Colonia Puente Colorado CP1730 Alvaro Obregón CDMX,Álvaro Obregón,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Puente Colorado,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Juventino Rosas No.38 Colonia Jorge Negrete CP7290 Gustavo A Madero CDMX,Gustavo A. Madero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Cuautepec La Pastora,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Cerrada Citlali No.1 Colonia Ejidos de San Pedro Martir CP14640 Tlalpan CDMX,Tlalpan,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Cedral,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Cenicienta No.204 Colonia Miguel Hidalgo CP13200 Tláhuac CDMX,Tláhuac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Cenicienta,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Las Granjas No.215 - A Colonia Jardin Azpetia CP2530 Azcapotzalco CDMX,Azcapotzalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Las Granjas,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Garrido No.94 Colonia Villa Gustavo A Madero CP7050 Gustavo A Madero CDMX,Gustavo A. Madero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Garrido La Villa,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Egipto No.46 Colonia Romero Rubio CP15400 Venustiano Carranza CDMX,Venustiano Carranza,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Romero Rubio Egipto,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Francisco Jimenez No.190 Colonia La conchita Zapotitlán CP13360 Tlahuac CDMX,Tláhuac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Francisco Jimenez,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Eje Central No.754 Colonia Niños Heroes de Chapultepec CP3440 Benito Juárez CDMX,Benito Juárez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ninos Heroes De Chapultepec,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Vasco de Quiroga No.1742 Colonia El Piru 2a Ampliación CP1230 Alvaro Obregón CDMX,Álvaro Obregón,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Camino Antiguo A Toluca,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Andres Molina Enriquez N° 349 No.349 Colonia Barrio San Pedro CP8220 Iztacalco CDMX,Iztacalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Barrio San Pedro,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Emiliano Zapata No.181 Colonia Portales Norte CP3300 Benito Juárez CDMX,Benito Juárez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Portales II,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Tragafuegos No.94 y 96 Colonia Barrio San Antonio CP9900 Iztapalapa CDMX,Iztapalapa,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},San Lorenzo Tezonco,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Angel Urraza No.247 Colonia Independencia CP3630 Benito Juárez CDMX,Benito Juárez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Angel Urraza,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Jose Moreno Salido No.18 Colonia Barranca Seca CP10580 Magdalena Contreras CDMX,Magdalena Contreras,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Plaza De Los Dinamos,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calzada del Hueso No.960 Colonia El Mirador CP4950 Coyoacán CDMX,Coyoacán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},El Mirador,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Francisco Villa No.175 Colonia Cuautepec El Alto CP7100 Gustavo A Madero CDMX,Gustavo A. Madero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Centauro Del Norte,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Centenario No.1960 Colonia Santiago Atzacoalco CP7040 Gustavo A Madero CDMX,Gustavo A. Madero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Cuauhtemoc Centenario,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Caracol No.96 y 100 Colonia Caracol CP15630 Venustiano Carranza CDMX,Venustiano Carranza,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Almeja,,,,Ciudad de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
